I	25486	25620	1	1	0	0	1	20
I	35663	57604	2	2	0	0	1	16
I	87388	87500	1	1	1	21	0	25
I	142254	142619	1	1	1	34	0	23
I	166461	204430	2	2	0	0	1	12
I	206383	206517	1	1	0	0	1	13
II	45645	45977	1	1	0	83	0	25
II	47059	47146	2	2	1	6	0	21
II	60194	60697	2	2	1	137	0	25
II	89133	89440	2	2	0	5	0	12
II	110421	110505	2	2	1	4	0	21
II	110880	110948	1	1	1	4	0	25
II	125155	125270	1	1	1	8	0	15
II	142750	142846	2	2	1	17	0	24
II	168425	168808	1	1	1	82	0	20
II	170677	170804	1	1	1	5	0	21
II	186353	186427	2	2	1	5	0	22
II	256602	269885	1	1	0	0	1	13
II	332876	333386	1	1	1	77	0	24
II	393181	393510	1	1	1	32	0	25
II	407028	407122	2	2	1	50	0	24
II	414754	415259	2	2	1	42	0	20
II	426517	426873	2	2	1	8	0	15
II	462210	462289	1	1	1	6	0	13
II	462430	462499	1	1	1	9	0	24
II	464130	464189	2	4	0	0	1	21
II	478632	519843	1	1	0	0	1	15
II	479346	479434	1	1	1	5	0	21
II	592417	592768	2	2	1	79	0	25
II	604515	604927	1	1	1	105	0	23
II	606281	606668	1	1	1	189	0	24
II	653369	653452	1	1	1	1	0	25
II	679943	680039	2	2	1	49	0	25
II	691967	692156	1	1	0	1	0	24
II	726918	727011	2	2	1	5	0	22
III	8171	57221	2	2	0	1	0	23
III	101634	101700	2	2	1	2	0	23
III	107034	107110	1	1	1	29	0	25
III	107192	107287	1	1	1	42	0	24
III	111558	111633	2	2	1	1	0	21
III	173116	173198	2	2	1	25	0	25
III	177907	178213	2	2	1	223	0	25
III	293940	293993	1	1	1	7	0	23
III	294240	294291	1	1	1	2	0	11
IV	65307	65377	1	1	1	3	0	24
IV	117667	118157	1	1	1	63	2	24
IV	122078	122167	1	1	0	1	0	14
IV	122078	122176	1	1	0	1	0	21
IV	216158	216489	1	1	0	21	0	23
IV	217603	218007	1	1	1	52	2	25
IV	230020	230320	1	1	1	384	0	25
IV	239399	239509	2	2	1	36	0	24
IV	254975	255044	2	2	1	2	0	22
IV	267726	267806	1	1	1	1	0	23
IV	306914	307765	2	2	0	1	0	20
IV	307334	307765	2	2	1	113	0	25
IV	308428	308792	1	1	1	54	0	19
IV	322283	322703	1	1	1	161	0	23
IV	337525	337634	1	1	1	3	0	13
IV	340811	341219	2	2	0	6	0	20
IV	354863	354990	1	1	0	1	0	22
IV	399362	399484	1	1	1	12	0	23
IV	427413	427520	1	1	0	0	1	16
IV	427584	427618	1	1	0	1	0	19
IV	431387	431472	2	2	1	12	0	25
IV	458018	458097	2	2	1	2	0	11
IV	491560	491898	1	1	1	99	0	25
IV	569634	569723	2	2	1	7	0	15
IV	579479	580017	1	1	1	246	1	25
IV	629906	630173	1	1	1	15	0	25
IV	637972	654371	1	1	0	0	1	12
IV	652781	653523	1	1	0	9	0	25
IV	655204	655272	1	1	0	1	0	25
IV	715248	715358	2	2	1	8	0	22
IV	733703	733775	2	2	1	18	0	23
IV	892734	927128	1	1	0	1	0	17
IV	1073313	1073401	2	2	1	4	0	24
IV	1236843	1237608	1	1	1	13	0	25
IV	1238631	1238824	2	2	1	1	0	14
IV	1266770	1266861	2	2	1	4	0	23
IV	1307798	1308217	2	2	0	0	1	24
IV	1307798	1308301	2	2	0	0	1	24
IV	1307882	1308217	2	2	0	0	1	24
IV	1307882	1308301	2	2	0	0	1	24
IV	1307966	1308217	2	2	0	0	1	24
IV	1307966	1308301	2	2	0	0	1	24
IV	1319618	1319697	2	2	1	21	0	23
IV	1319618	1319816	2	2	0	1	0	13
IV	1319721	1319816	2	2	1	17	0	23
IV	1319721	1319822	2	2	0	1	0	23
IV	1329747	1329836	1	1	0	1	0	14
IV	1355237	1355550	2	2	1	38	0	20
IV	1359970	1360404	1	1	1	221	1	25
IV	1401801	1402184	1	1	1	107	0	25
IV	1450458	1450846	2	2	1	160	0	24
V	131777	131899	1	1	1	5	0	22
V	148195	148282	1	1	1	3	0	16
V	158995	159087	2	2	1	11	0	19
V	166772	166874	2	2	1	13	0	24
V	259599	283747	1	1	0	1	0	13
V	269752	270148	2	2	1	46	157	25
V	306326	306791	1	1	1	185	0	25
V	307747	307848	1	1	1	16	0	24
V	307957	308067	1	1	1	17	0	23
V	311650	355595	1	1	0	1	0	12
V	348202	348276	2	2	1	5	0	16
V	362733	363092	1	1	0	7	0	20
V	396811	397281	1	1	1	221	0	25
V	423591	423951	1	1	0	14	0	25
V	432672	433196	1	1	1	15	0	22
V	444139	493088	1	1	0	1	0	17
V	448853	497904	1	1	0	0	1	20
V	520798	546453	1	1	0	1	0	12
V	520798	546464	1	1	0	0	1	16
VI	54378	54686	2	2	1	59	0	25
VI	63860	63973	2	2	1	3	0	15
VI	64600	64920	2	2	1	8	0	24
VI	75840	76091	0	0	1	1	0	3
VI	172281	174289	2	2	0	1	0	14
VI	203293	203386	2	2	1	5	0	22
VI	210090	223164	1	1	0	0	1	22
VI	221268	221414	2	2	1	37	1	25
VI	223441	223771	2	2	0	22	0	25
VI	242010	242081	1	1	1	0	1	3
VII	62132	62189	1	1	1	2	0	20
VII	72989	73137	2	2	1	21	0	23
VII	148599	148966	2	2	0	2	0	13
VII	150184	150525	2	2	0	3	0	22
VII	158938	158961	1	1	0	0	1	17
VII	311016	311526	1	1	1	280	2	25
VII	346809	346893	2	2	1	9	0	23
VII	359015	444910	2	2	0	0	2	13
VII	364965	365432	2	2	1	166	0	25
VII	365527	365985	2	2	1	107	0	25
VII	383486	383565	1	1	0	1	0	13
VII	432588	472782	2	2	0	0	1	12
VII	436313	436374	1	1	1	1	0	11
VII	437942	438397	2	2	0	10	0	25
VII	439094	439323	1	1	1	330	0	25
VII	497366	497458	2	2	1	4	0	14
VII	497938	497999	2	2	1	10	0	21
VII	534474	534781	2	2	0	3	0	16
VII	534474	534785	2	2	0	36	0	25
VII	539989	563517	2	4	0	0	1	18
VII	540007	563535	1	3	0	0	1	18
VII	543639	543721	1	1	1	5	0	19
VII	555831	556307	1	1	1	194	5	25
VII	727039	727357	1	1	1	79	0	25
VII	784239	825422	2	2	0	0	1	12
VII	787787	788178	2	2	0	15	0	25
VII	855680	880582	2	2	0	1	0	19
VII	859261	859473	2	2	1	6	0	24
VII	920665	921119	1	1	1	89	0	25
VII	970808	984519	2	2	0	0	1	12
VII	1069903	1090234	1	1	0	0	1	15
VIII	58917	67644	2	2	0	1	0	14
VIII	104406	104803	1	1	1	97	0	25
VIII	107832	107894	1	1	1	9	0	25
VIII	126552	127112	1	1	1	239	1	25
VIII	138241	138408	2	2	1	2	0	15
VIII	148117	148666	2	2	1	159	0	25
VIII	187515	187676	2	2	1	31	0	15
VIII	189750	189850	2	2	1	1	0	11
VIII	193225	194488	2	2	0	0	1	15
VIII	229220	236952	1	1	0	1	0	19
VIII	251156	251248	1	1	1	4	0	22
VIII	298361	298484	2	2	1	5	0	20
VIII	354865	354955	1	1	1	2	0	23
VIII	372188	372292	1	1	0	1	0	12
VIII	382307	382747	2	2	1	88	4	24
VIII	436939	451475	1	1	0	1	0	18
VIII	498720	498786	2	2	1	1	0	11
VIII	505248	505516	2	2	1	96	0	25
IX	23552	23764	1	1	0	0	1	25
IX	47699	47760	1	1	1	6	0	24
IX	68716	69149	1	1	1	120	0	23
IX	99096	99385	2	2	1	47	0	25
IX	127662	128148	1	1	0	5	0	24
IX	155223	155310	1	3	0	12	0	24
IX	166435	166519	1	1	1	1	0	20
IX	231958	232366	2	2	1	55	0	25
IX	256555	257026	2	2	1	61	157	25
IX	316772	317171	1	1	1	79	1	25
IX	348364	348494	2	2	1	4	0	11
IX	366557	366592	1	1	0	0	1	17
IX	384331	387133	1	1	0	1	0	15
X	73797	74204	1	1	1	16	1	22
X	75939	76324	1	1	1	385	1	25
X	91095	91411	1	1	1	149	0	25
X	156790	157082	2	2	0	1	0	21
X	156790	157249	2	2	1	244	0	24
X	172433	172752	2	2	0	1	0	16
X	365785	365902	1	1	0	2	0	16
X	396494	396570	2	2	1	4	0	14
X	435228	435343	1	1	1	41	0	25
X	469184	469263	2	2	1	1	0	19
X	472980	478515	2	2	0	0	1	20
X	563355	577364	2	2	0	1	0	15
X	608307	608581	1	1	1	43	0	20
X	702799	703054	2	2	1	121	0	25
XI	82999	83074	1	1	1	10	0	17
XI	93367	93465	2	2	0	4	0	16
XI	109578	109883	1	1	1	200	0	25
XI	158616	158966	1	1	1	27	0	22
XI	283096	283421	1	1	1	21	0	25
XI	430456	430596	2	2	1	1	0	25
XI	432035	432432	1	1	1	273	0	25
XI	437838	437905	1	1	1	3	0	24
XI	449952	450020	2	2	1	1	0	24
XI	551681	552002	1	1	1	227	0	25
XI	618375	618742	2	2	1	175	0	20
XI	625902	625976	1	1	1	9	0	25
XII	1763	1798	2	2	0	0	1	25
XII	1763	1942	2	2	0	0	1	23
XII	2337	7774	2	4	0	1	0	22
XII	40222	40400	2	2	1	99	1	21
XII	166496	201557	2	2	0	1	0	13
XII	242322	242680	1	1	1	64	2	25
XII	263206	263594	1	1	1	182	0	23
XII	286468	286556	2	2	1	2	0	7
XII	309305	326590	2	2	0	0	1	13
XII	327259	327399	2	2	1	13	0	21
XII	372337	372395	1	1	0	1	0	19
XII	453307	462444	2	2	0	0	1	24
XII	453316	462310	1	1	0	1	0	24
XII	454323	463345	2	4	0	0	1	16
XII	454703	463784	1	5	0	0	2	15
XII	454803	463828	1	1	0	1	0	17
XII	469586	473120	2	2	0	0	1	25
XII	469586	482700	2	2	0	0	1	25
XII	469586	486352	2	2	0	0	1	25
XII	473238	482700	2	2	0	0	1	25
XII	473238	486352	2	2	0	0	1	25
XII	482818	486352	2	2	0	0	1	25
XII	522670	523028	1	1	1	119	0	24
XII	564455	564513	2	2	1	1	0	21
XII	694383	694472	1	1	1	3	0	23
XII	712726	713155	2	2	1	101	0	25
XII	744154	744287	1	1	1	1	0	6
XII	766074	766129	2	2	1	2	0	25
XII	766182	766249	2	2	1	2	0	20
XII	789135	789155	2	2	0	0	4	21
XII	795913	796335	2	2	0	7	0	22
XII	819331	819777	1	1	1	88	15	25
XII	855878	856427	1	1	0	5	0	25
XII	855878	856434	1	1	0	15	0	25
XII	856575	857057	1	1	1	64	0	25
XII	856989	857057	1	1	0	2	0	20
XII	898158	898645	1	1	0	58	0	24
XII	931350	931698	2	2	1	59	0	23
XII	987142	987212	1	1	1	1	0	7
XII	1028869	1029252	1	1	1	16	0	19
XIII	23361	23658	2	2	1	7	0	21
XIII	40912	57115	1	1	0	1	0	23
XIII	82291	82373	1	1	1	3	0	22
XIII	99260	99375	2	2	1	7	0	19
XIII	123743	124157	2	2	1	106	0	25
XIII	140091	140183	2	2	1	4	0	25
XIII	163309	163716	2	2	1	15	0	25
XIII	184659	196780	2	2	0	1	0	24
XIII	184681	196799	2	2	0	0	1	20
XIII	206098	206203	1	1	1	3	0	25
XIII	211445	211570	1	1	1	1	0	18
XIII	223235	223781	2	2	0	1	0	13
XIII	223381	223781	2	2	1	140	1	25
XIII	225240	225338	2	2	1	2	0	7
XIII	225892	226289	1	1	1	59	1	24
XIII	337818	337903	1	1	1	4	0	25
XIII	424998	425153	1	1	1	9	0	24
XIII	499879	500151	2	2	1	176	0	25
XIII	550802	551203	2	2	1	51	0	20
XIII	551952	552495	1	1	1	130	1	25
XIII	552063	552495	1	1	0	1	0	15
XIII	557829	558001	2	2	0	1	0	15
XIII	576038	576270	1	1	0	1	0	18
XIII	651161	651623	1	1	1	63	0	25
XIII	652776	652847	2	2	1	8	0	21
XIII	666934	667017	2	2	1	1	0	11
XIII	721199	721345	2	2	1	7	0	25
XIII	732466	732875	1	1	1	91	0	25
XIII	753743	754219	2	2	0	9	0	25
XIII	854817	854898	1	1	1	10	0	25
XIII	874101	886583	1	1	0	0	1	21
XIV	48294	48401	1	1	1	3	0	24
XIV	62373	62923	2	2	1	150	14	25
XIV	64019	64450	2	2	1	13	1	25
XIV	145150	145254	2	2	1	5	0	23
XIV	185492	185578	1	1	0	2	0	18
XIV	185492	185586	1	1	1	3	0	16
XIV	282625	282684	2	2	0	0	1	17
XIV	331326	331837	1	1	1	92	5	25
XIV	350958	351053	1	1	1	12	0	23
XIV	366036	366157	1	1	1	2	0	20
XIV	414912	415913	1	1	1	46	0	24
XIV	443827	444171	2	2	1	29	0	25
XIV	494525	494973	2	2	1	108	0	25
XIV	501157	501502	1	1	0	3	0	23
XIV	534875	534965	2	2	1	1	0	12
XIV	545292	545370	1	1	1	9	0	22
XIV	557611	557684	1	1	1	4	0	25
XIV	575632	593124	2	2	0	1	0	15
XIV	622945	623286	1	1	1	4	0	23
XIV	721771	722302	2	2	1	1	0	24
XV	31113	31214	1	1	0	0	1	17
XV	80361	80774	1	1	1	207	0	25
XV	92441	92830	2	2	1	163	0	25
XV	93844	94290	2	2	1	259	1	25
XV	240948	241025	2	2	1	2	0	23
XV	285451	285687	1	1	0	1	0	14
XV	327745	359874	1	1	0	0	1	13
XV	424377	444694	2	2	0	0	1	12
XV	505938	506338	1	1	1	117	0	25
XV	552666	552874	2	2	1	61	0	24
XV	678380	678790	2	2	1	14	0	23
XV	778860	779386	2	2	1	46	0	25
XV	822924	867589	1	1	0	1	0	17
XV	867150	867586	1	1	1	148	0	25
XV	900190	900499	2	2	0	0	1	12
XV	900768	901193	2	2	0	18	0	25
XV	1021505	1028089	1	1	0	0	1	14
XV	1063224	1090508	1	1	0	0	1	20
XVI	75986	76223	2	2	1	190	0	25
XVI	138726	138864	1	1	1	28	0	25
XVI	173163	173571	1	1	1	6	0	24
XVI	173666	174072	1	1	1	14	0	24
XVI	282141	282665	1	1	1	257	0	25
XVI	305307	305411	1	1	1	3	0	22
XVI	345445	345596	2	2	1	1	0	23
XVI	377996	378389	2	2	1	82	0	25
XVI	404957	405457	1	1	1	3	0	22
XVI	406647	407067	1	1	1	192	0	25
XVI	492919	493020	2	2	1	13	0	25
XVI	582559	582701	2	2	1	10	0	25
XVI	623578	623710	1	1	1	26	0	23
XVI	643722	645086	1	1	0	1	0	14
XVI	654168	654570	1	1	1	198	0	24
XVI	678194	678279	2	2	1	20	0	25
XVI	729354	729481	2	2	0	1	0	13
XVI	729386	729481	2	2	1	6	0	13
XVI	795030	795394	1	1	1	107	0	24
XVI	795135	795394	1	1	0	1	0	12
XVI	810098	856037	1	1	0	0	1	20
XVI	833694	833827	1	1	1	1	0	6
XVI	859172	859609	2	2	0	0	1	12
XVI	883388	883486	1	1	1	78	0	25
XVI	911277	911352	1	1	1	22	0	24
XVI	946239	946418	1	1	0	0	1	23
XVI	946383	946418	1	1	0	0	1	25
